"uuid";"sendervat";"sendername";"recipientvat";"recipientname";"documentid";"issuedate";"receiveddate"
"231fe1d0-f9a2-4932-9834-f020523aac56";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00308/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:27"
"234a8a51-2c75-4385-9d75-9fdd8e913521";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07486/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"2361af0f-14cb-4059-bfab-e98a820a70dd";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"00209/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:31"
"24200b2b-064a-43e8-a267-712750faaaed";"IT00155400351";"CDD S.P.A.";"IT02460860691";"AOSTA S.R.L.";"00364/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:27"
"2436d592-59a7-492d-9145-a6aa9b06273a";"IT00155400351";"CDD S.P.A.";"IT00464110352";"CIR FOOD COOPERATIVA ITALIANA DI RI STORAZIONE S.C.";"00793/V1";"2019-02-15 00:00:00";"2019-02-19 10:50:02"
"24ba721f-c62c-4114-add8-478a9db138e6";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00015/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"24c114af-0630-4180-9769-885b2a3d7c9b";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00044/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"24e4b0ef-ca98-447a-8241-a830840675c8";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00020/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"2558485e-aa38-4ab7-9c8e-423c759341d7";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00370/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:12"
"259b7d7e-8594-480a-99ef-d6d66320a6a4";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A. (OLBIA)";"00546/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:47"
"25b9f4c9-0be0-4cb6-a1f9-cf585e7fc605";"IT00155400351";"CDD S.P.A.";"ITCSTGLN63L54H223N";"CASTAGNETTI GIULIANA (DIPENDENTE)";"00021/V4";"2019-01-28 00:00:00";"2019-02-01 17:52:36"
"25c0a291-fe94-4b5a-b280-5f16d8745e53";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00237/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:20"
"264ef352-5b69-4fe0-af71-065e3492cd27";"IT00155400351";"CDD S.P.A.";"IT01593330689";"MAZZOCCO S.R.L.";"07535/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"26f8523b-17a8-48cd-8952-837e0312317b";"IT00155400351";"CDD S.P.A.";"IT01286680234";"SUPERMERCATI TOSANO CEREA S.R.L.";"00328/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:21"
"27220f49-ce98-4996-bfd0-a1210afd170e";"IT00155400351";"CDD S.P.A.";"IT01329610339";"DIUSA PET S.R.L. A SOCIO UNICO";"00657/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:24"
"27862eef-613a-46ac-aee9-900817e0e4e7";"IT00155400351";"CDD S.P.A.";"IT00321150260";"SUPERMERCATI VISOTTO SRL";"00272/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:11"
"27fa038e-ed9b-4fcf-92e7-06a749c437ca";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00637/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:20"
"28181e38-bee5-40f5-b825-3bdec21c653f";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00151/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"283e8e14-ede8-4ee5-ac97-7469bc442c5a";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00303/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:24"
"2867c323-5b1e-4782-a9ad-101a3167b33c";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00087/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"287b35c0-c562-42d2-83dc-9091f20f326d";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00256/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:03"
"28a137cd-bc8a-4072-b0ba-9833bdf4d5de";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00082/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"28a43d56-cf8b-4616-9c2a-d0b5bcf53ef4";"IT00155400351";"CDD S.P.A.";"IT01286680234";"SUPERMERCATI TOSANO CEREA S.R.L.";"00217/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:28"
"28b5fd01-83b8-4e9a-af93-2bae2d2144b5";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00391/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:50"
"2916b872-f32b-4c4c-ad79-0c85351284b2";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00287/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:00"
"297269ed-5c4f-4259-9845-43ad0aa926bf";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00335/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:38"
"297abf23-561b-494a-91d9-ac84805f044f";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A. (CHIONS)";"00414/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:20"
"2981e276-435b-47e3-82a5-91613b84ed41";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00069/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"2ab1e722-6085-4df2-9bc3-e9c03cfc0289";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00027/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"2ac7a219-143e-49e0-89fb-3572e4635e5f";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00628/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:29"
"2b575a78-b8f0-4cc9-9bff-a185f1ed4d36";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00566/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:40"
"2b721ac1-6730-4dd7-8528-a4fc8b7bc541";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00756/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:52"
"2b9555a6-c7e8-4536-b18b-65fafa29e65c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00289/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:37"
"2c1f93a4-b575-4bca-ae7e-eb25bda119cd";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00255/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:10"
"2c3e1386-179f-4a83-902f-aae4aa2cbe1a";"IT00155400351";"CDD S.P.A.";"IT02896940273";"IN'S MERCATO S.P.A.";"00014/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:07"
"2c4bb532-6fa2-4d3c-a40f-f6d11d81ec54";"IT00155400351";"CDD S.P.A.";"IT03720790926";"GEST DRUG S.R.L.";"00534/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:14"
"2c5162c4-138a-4558-9b37-21834795a618";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00143/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"2d28de78-4f6b-4707-8438-b4bc0b085011";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00419/V1";"2019-01-31 00:00:00";"2019-02-01 17:52:45"
"2d30173e-2ca3-4f57-8733-fa847b37a19f";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00367/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:48"
"2dca2948-14f0-4ef2-9266-a29ec7b8cd52";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00353/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:38"
"2dfa55ae-56c8-496b-a50a-ca5cb4e3ec50";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00660/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:33"
"2e093f77-751e-4338-a7bb-4db27b59b50b";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00091/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"2e4d42ca-c146-4b32-a0c5-4ed5b334d79d";"IT00155400351";"CDD S.P.A.";"IT02692120351";"LE VELE S.R.L.";"00372/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:32"
"2e7b5894-3ecb-4b2a-bdac-b4b0bd25c74f";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00345/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:34"
"2f452397-98be-48b7-b9e7-aedbc72e5537";"IT00155400351";"CDD S.P.A.";"IT00250380235";"METTIFOGO S.R.L. UNIPERSONALE";"00790/V1";"2019-02-15 00:00:00";"2019-02-19 10:50:02"
"2fe43a31-f630-4e72-8e4a-77f26ea23a0c";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00142/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"304bd167-dce8-4014-9864-b5bacfbde9fa";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00395/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:29"
"30846928-ddd0-4870-b40c-44c9d6958b59";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00520/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:37"
"30f23b87-453a-46a0-89a5-3cac39831764";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00582/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:26"
"31838cc2-5747-49b9-8b37-448ae823be66";"IT00155400351";"CDD S.P.A.";"IT05466731006";"RISPARMIO CASA INVEST S.R.L.";"00511/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:51"
"31abd190-d9cc-414c-8295-dd78689d2f6a";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00493/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:38"
"31e3cb10-e7a6-4d63-bdbb-47621ac53542";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00590/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:17"
"31feb5d1-1985-42fd-bcda-a27bcc1119fa";"IT00155400351";"CDD S.P.A.";"IT00882800212";"ASPIAG SERVICE S.R.L.";"00694/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:59"
"3203464f-e9ca-429f-b50c-ce80e3432b7d";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00184/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:41"
"3249c5f3-e3fa-4083-866c-dfd4dadcff73";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00580/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:16"
"326d9af5-ae6e-43e4-a9c3-33e0c1051468";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00052/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:03"
"32a3d6b6-1b8b-4413-882a-df5d9caeb387";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00486/V1";"2019-01-31 00:00:00";"2019-02-01 17:56:02"
"32b8d4da-1152-4d03-aa8b-8e15bc736430";"IT00155400351";"CDD S.P.A.";"IT00122300221";"SAIT SOCIETA' COOPERATIVA";"00084/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"332921e2-08f1-4ae7-ad9e-2f9f8babd6cc";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00257/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:12"
"33c8905b-c880-492d-81fc-ccacc5369618";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00319/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:22"
"33db3937-591b-43a8-bd0c-fb6b25d010e2";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00712/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:45"
"33df8a89-f289-49cf-bcb7-90d313f42eae";"IT00155400351";"CDD S.P.A.";"IT02078590920";"DIS S.R.L.";"00455/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:44"
"33f9281e-6f7c-4be0-bca0-8afe7c27e2fa";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00116/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"340bc30c-e778-4f1a-8fca-c8e8665e3301";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00585/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:16"
"343fc73a-6928-4aec-b486-9f581589c1ac";"IT00155400351";"CDD S.P.A.";"IT01104990013";"GIOMAR DI GROSSO VALERIA & MARTINAS SO ENRICO & C. SNC";"00264/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:11"
"352f9556-16e6-47d2-a4a2-770e1404dc67";"IT00155400351";"CDD S.P.A.";"IT01033050335";"BERGAMO SUPERMERCATI SRL";"00166/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:03"
"3563a85d-fe23-49b2-a773-1ddf8a478729";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07448/V1";"2018-12-28 00:00:00";"2019-01-02 14:08:02"
"3576c6ce-d5d6-4ec5-bf5e-9c92d5a1a69c";"IT00155400351";"CDD S.P.A.";"IT01899110546";"IGES S.R.L.";"00679/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:59"
"358c30ba-d9a0-4941-a559-b2d40761ae27";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"07464/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"35ce1dae-8027-40b5-a41a-f2572738d254";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00063/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:13"
"35db7d0d-a23a-4788-9084-ec4b662b3617";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00635/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:42"
"3644f0c5-0194-4986-882c-d3376e7ae360";"IT00155400351";"CDD S.P.A.";"IT10437341000";"LA TUSCANIA GEST S.R.L.";"00615/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:38"
"365a55ee-6ff4-41a9-a1bb-2b7fd0d7cae1";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00120/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"36c4c3d7-a20a-4e13-b7fb-84cebd251772";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00426/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:45"
"36c4c524-9c32-4001-a2b3-528b5089e547";"IT00155400351";"CDD S.P.A.";"IT02212440354";"NUOVA EUROMARK S.R.L.";"07552/V1";"2018-12-31 00:00:00";"2019-01-14 20:05:01"
"36d7d6ab-b8ba-44cf-b8c5-d366d9923faa";"IT00155400351";"CDD S.P.A.";"IT01620960763";"QUI DISCOUNT S.P.A.";"00230/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:27"
"373b10b2-1f83-4f5b-af8c-d83a40b7d22b";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"07491/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"374049dc-637b-4aea-aea4-8715ebfd5aba";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00200/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:20"
"37a4d74b-601f-4a41-a9b3-679ab70d39b0";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00005/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:08"
"380e0cf8-90fd-4376-abee-a9d15177308f";"IT00155400351";"CDD S.P.A.";"IT03313700175";"F.LLI BRONZIERI SUPERMERCATI SRL";"00610/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:25"
"3831418a-2f02-49bc-a263-45c4caa7583a";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00642/V1";"2019-01-31 00:00:00";"2019-02-12 19:05:07"
"385596c2-7824-4278-b258-5ff58336b47c";"IT00155400351";"CDD S.P.A.";"IT00427280284";"DOLCIARIA STOCCO S.R.L.";"07540/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"385f5bea-ac3d-45e4-b6ec-ec6a5a0afd8f";"IT00155400351";"CDD S.P.A.";"ITMGNRRT72C45H223U";"MAGNANI ROBERTA (DIPENDENTE)";"00006/V4";"2019-01-08 00:00:00";"2019-01-24 10:50:46"
"386a1211-29a6-4c08-b437-6a10118f4df4";"IT00155400351";"CDD S.P.A.";"IT02245010356";"GOLDEN SERVICE S.A.S.";"00015/V4";"2019-01-17 00:00:00";"2019-01-22 08:48:46"
"3913e8fd-7937-47f6-b73f-005c6c4d57a1";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"07543/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:02"
"3998741f-cc25-4550-b302-d23563ce4da0";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"00309/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:27"
"39f5b09e-dcb9-459d-8df3-aa68f2cae673";"IT00155400351";"CDD S.P.A.";"IT11961891006";"RISPARMIO CASA VEIENTANA S.R.L.";"00527/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:32"
"3b7e563c-f498-4b66-ac11-476cfb37d855";"IT00155400351";"CDD S.P.A.";"ITGNDMME67A53E897X";"GANDOLFI EMMA (DIPENDENTE)";"00028/V4";"2019-02-06 00:00:00";"2019-02-15 11:46:15"
"3bfe064d-c0bc-4aa3-96a6-05fc1c7913d6";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00348/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:34"
"3c0ff4fc-71f1-4d08-ab34-df1a977b18ba";"IT00155400351";"CDD S.P.A.";"IT03901130827";"COLLE VERDE S.P.A.";"00253/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:16"
"3c3af38e-b195-4ba7-a5d7-db4b87bca078";"IT00155400351";"CDD S.P.A.";"IT02638770236";"COSE BUONE S.R.L.";"00761/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:28"
"3ca28463-39b4-4913-83cd-048119882e53";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00488/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:51"
"3cbe6cab-433d-42b7-89df-77c8e55e6051";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00099/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"3cc500d5-eff6-489f-9b87-db06f6d24512";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00681/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:33"
"3e2c49bd-6a33-4bff-b04c-297b3764fd67";"IT00155400351";"CDD S.P.A.";"IT02241550546";"COOP CENTRO ITALIA SOC.COOP.";"00298/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:56"
"3e4c94bc-0a24-4fc1-8cea-145fdbd3f1ef";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00150/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"3e6bbb1b-9736-48f7-b82a-0d377bef7d75";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00354/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:16"
"3e77b27b-65c7-4169-b103-1c886afa4196";"IT00155400351";"CDD S.P.A.";"IT03588420368";"SERMIN S.R.L.";"07539/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"3e9e719f-4412-4404-b68a-78f94611dc70";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"07455/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"3ea76a18-1d0f-4bab-9c9f-def5090a9fda";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00668/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:58"
"3ead2949-264f-488f-a22c-d41f680c401b";"IT00155400351";"CDD S.P.A.";"IT00882800212";"ASPIAG SERVICE S.R.L.";"00306/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:43"
"3f9388fa-fd96-4805-9308-2c8de189ce7b";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00111/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"3fbfd351-2e34-4d7e-9c2d-cb33901491dd";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00642/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:24"
"3fcc4635-f6d3-4fad-9f0e-f50ba05ec783";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00156/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:02"
"3fd2e695-71ce-4b8c-b7a9-040ea9d23361";"IT00155400351";"CDD S.P.A.";"IT02440350847";"FULCO S.R.L.";"00762/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:37"
"4012a30d-1253-4d3a-9e0a-fbb847762c2a";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00397/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:42"
"403b4417-e3e7-4f89-9b3e-329c4b7f06ba";"IT00155400351";"CDD S.P.A.";"IT00512290016";"CODE' CRAI OVEST COOPERATIVA";"00630/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:35"
"40b3cc3b-b317-4f83-a71d-40cccfb6b356";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00187/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:34"
"40c7d239-c702-4016-aefc-93f51d5fcbff";"IT00155400351";"CDD S.P.A.";"IT05849840151";"RIALTO SPA";"00032/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:03"
"41863295-8cba-4f51-b593-223bddd20ca1";"IT00155400351";"CDD S.P.A.";"IT02588580965";"DELIZIA SRL";"00163/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"41a41b1b-183f-4d58-8324-351073091f2c";"IT00155400351";"CDD S.P.A.";"IT03994960965";"VIRIDEA SRL SOCIETA' AGRICOLA";"00632/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:33"
"41b1cec3-72e2-4cf1-b845-fd1b488e517a";"IT00155400351";"CDD S.P.A.";"IT02212440354";"NUOVA EUROMARK S.R.L.";"07552/V1";"2018-12-31 00:00:00";"2019-01-14 18:10:01"
"428a07ae-c62e-4d6a-a38e-52cc72a49aa7";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00211/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:15"
"428fd117-9f10-4db6-9a63-86a9a18290c4";"IT00155400351";"CDD S.P.A.";"IT02440350847";"FULCO S.R.L.";"00594/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:41"
"42c9451f-95e5-4f73-9083-e048bf5978fa";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00030/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"42df5d2a-4cca-4385-bb8f-f11c98d7ed62";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00472/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:52"
"437ea892-9fe4-4fa0-8356-0fd8d5d3581e";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"00022/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"4383a093-0a3e-4ca8-8a92-ca3ff57b5c46";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"07449/V1";"2018-12-28 00:00:00";"2019-01-02 14:08:02"
"438b8560-d938-46cd-ae4e-0b921b504731";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00670/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:04"
"43ab8732-6db6-4491-8412-3b4d68bedf86";"IT00155400351";"CDD S.P.A.";"IT02544110592";"BEREN S.R.L.";"07494/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"43daddc6-cd0c-458e-b5fe-94d958a52647";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00490/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:46"
"449223f4-ad0a-4f62-99fb-bd06c2b40a5b";"IT00155400351";"CDD S.P.A.";"IT06564861000";"CE.DI.GROS S.C.R.L.";"00453/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:25"
"44b1b07f-9502-47b8-98d1-2b6bd33f09e5";"IT00155400351";"CDD S.P.A.";"IT03117590756";"EUROSPIN PUGLIA S.P.A.";"00411/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:27"
"44f65643-6ee6-4c39-aac3-56c918a01e74";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A.-ROMENTINO";"07523/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"4501829c-d915-47d7-856b-348fe86f93cb";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A. (CHIONS)";"00547/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:41"
"454119a0-866e-476a-967e-5e76fbded23d";"IT00155400351";"CDD S.P.A.";"IT01220100885";"ERGON SOCIETA' CONSORTILE A R.L. (ARD)";"07498/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"4542fa30-d4d7-4389-af89-9cf57be8952c";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00297/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:59"
